,V5,V2,symbol
1151,-0.25,0.11,
1152,-0.26,0.1,
1153,-0.285,0.095,
1154,-0.27,0.11,
1155,-0.265,0.105,
1156,-0.27,0.11,
1157,-0.26,0.105,
1158,-0.27,0.095,
1159,-0.275,0.09,
1160,-0.275,0.095,
1161,-0.26,0.1,
1162,-0.26,0.1,
1163,-0.265,0.1,
1164,-0.27,0.085,
1165,-0.275,0.09,
1166,-0.27,0.085,
1167,-0.275,0.105,
1168,-0.26,0.11,
1169,-0.26,0.1,
1170,-0.275,0.09,
1171,-0.28,0.095,
1172,-0.28,0.1,
1173,-0.265,0.1,
1174,-0.255,0.115,
1175,-0.25,0.1,
1176,-0.26,0.095,
1177,-0.26,0.095,
1178,-0.255,0.095,
1179,-0.24,0.12,
1180,-0.215,0.115,
1181,-0.195,0.11,
1182,-0.15,0.115,
1183,-0.04,0.125,
1184,0.31,0.155,
1185,0.79,0.285,
1186,0.88,0.63,
1187,0.48,0.825,
1188,0.095,0.625,/
1189,-0.025,0.385,
1190,0.005,0.29,
1191,0.025,0.29,
1192,0.025,0.29,
1193,0.0,0.255,
1194,-0.035,0.23,
1195,-0.05,0.22,
1196,-0.045,0.21,
1197,-0.045,0.205,
1198,-0.04,0.17,
1199,-0.05,0.135,
1200,-0.085,0.095,
1201,-0.095,0.075,
1202,-0.11,0.06,
1203,-0.12,0.045,
1204,-0.13,0.035,
1205,-0.16,0.01,
1206,-0.215,-0.025,
1207,-0.27,-0.03,
1208,-0.315,-0.055,
1209,-0.345,-0.065,
1210,-0.4,-0.09,
1211,-0.475,-0.12,
1212,-0.57,-0.14,
1213,-0.66,-0.145,
1214,-0.72,-0.145,
1215,-0.765,-0.155,
1216,-0.82,-0.165,
1217,-0.885,-0.195,
1218,-0.945,-0.25,
1219,-0.975,-0.31,
1220,-0.985,-0.36,
1221,-1.005,-0.39,
1222,-0.99,-0.44,
1223,-1.0,-0.47,
1224,-1.005,-0.515,
1225,-1.015,-0.565,
1226,-1.005,-0.595,
1227,-0.99,-0.64,
1228,-0.96,-0.68,
1229,-0.93,-0.705,
1230,-0.895,-0.755,
1231,-0.84,-0.765,
1232,-0.775,-0.755,
1233,-0.705,-0.725,
1234,-0.65,-0.69,
1235,-0.59,-0.66,
1236,-0.55,-0.615,
1237,-0.51,-0.56,
1238,-0.475,-0.49,
1239,-0.43,-0.425,
1240,-0.395,-0.365,
1241,-0.375,-0.315,
1242,-0.37,-0.275,
1243,-0.375,-0.23,
1244,-0.365,-0.185,
1245,-0.345,-0.15,
1246,-0.32,-0.125,
1247,-0.3,-0.1,
1248,-0.295,-0.085,
1249,-0.3,-0.08,
1250,-0.305,-0.045,
1251,-0.295,-0.02,
1252,-0.28,-0.005,
1253,-0.275,0.01,
1254,-0.28,0.025,
1255,-0.28,0.045,
1256,-0.275,0.085,
1257,-0.245,0.12,
1258,-0.215,0.145,
1259,-0.205,0.16,
1260,-0.21,0.175,
1261,-0.225,0.175,
1262,-0.21,0.19,
1263,-0.19,0.215,
1264,-0.165,0.205,
1265,-0.16,0.2,
1266,-0.165,0.2,
1267,-0.17,0.22,
1268,-0.155,0.22,
1269,-0.16,0.22,
1270,-0.145,0.225,
1271,-0.145,0.225,
1272,-0.16,0.225,
1273,-0.155,0.22,
1274,-0.145,0.225,
1275,-0.125,0.245,
1276,-0.125,0.245,
1277,-0.12,0.25,
1278,-0.12,0.245,
1279,-0.13,0.245,
1280,-0.115,0.265,
1281,-0.105,0.265,
1282,-0.105,0.265,
1283,-0.1,0.26,
1284,-0.105,0.255,
1285,-0.11,0.265,
1286,-0.11,0.28,
1287,-0.085,0.29,
1288,-0.075,0.285,
1289,-0.09,0.285,
1290,-0.07,0.285,
1291,-0.09,0.28,
1292,-0.07,0.3,
1293,-0.065,0.315,
1294,-0.05,0.33,
1295,-0.06,0.32,
1296,-0.055,0.325,
1297,-0.055,0.335,
1298,-0.05,0.335,
1299,-0.03,0.36,
1300,-0.03,0.355,
1301,-0.015,0.36,
1302,-0.01,0.36,
1303,-0.02,0.365,
1304,-0.015,0.38,
1305,-0.005,0.4,
1306,0.005,0.395,
1307,0.005,0.395,
1308,0.005,0.4,
1309,0.005,0.405,
1310,0.01,0.415,
1311,0.025,0.435,
1312,0.045,0.44,
1313,0.04,0.435,
1314,0.035,0.425,
1315,0.045,0.44,
1316,0.035,0.45,
1317,0.05,0.465,
1318,0.045,0.455,
1319,0.06,0.455,
1320,0.055,0.45,
1321,0.03,0.445,
1322,0.04,0.46,
1323,0.045,0.47,
1324,0.06,0.45,
1325,0.055,0.455,
1326,0.03,0.44,
1327,0.025,0.435,
1328,0.025,0.435,
1329,0.03,0.445,
1330,0.025,0.43,
1331,0.005,0.42,
1332,0.0,0.41,
1333,-0.02,0.405,
1334,-0.015,0.415,
1335,-0.01,0.415,
1336,-0.02,0.405,
1337,-0.025,0.385,
1338,-0.05,0.355,
1339,-0.055,0.36,
1340,-0.06,0.355,
1341,-0.065,0.36,
1342,-0.07,0.35,
1343,-0.075,0.325,
1344,-0.085,0.305,
1345,-0.11,0.29,
1346,-0.11,0.3,
1347,-0.105,0.3,
1348,-0.105,0.285,
1349,-0.12,0.275,
1350,-0.135,0.245,
1351,-0.145,0.24,
1352,-0.145,0.245,
1353,-0.145,0.25,
1354,-0.13,0.235,
1355,-0.15,0.22,
1356,-0.15,0.2,
1357,-0.16,0.2,
1358,-0.17,0.205,
1359,-0.16,0.22,
1360,-0.15,0.21,
1361,-0.165,0.2,
1362,-0.165,0.195,
1363,-0.185,0.185,
1364,-0.19,0.19,
1365,-0.18,0.205,
1366,-0.185,0.215,
1367,-0.185,0.195,
1368,-0.195,0.19,
1369,-0.21,0.18,
1370,-0.215,0.205,
1371,-0.2,0.195,
1372,-0.205,0.19,
1373,-0.195,0.175,
1374,-0.21,0.17,
1375,-0.215,0.16,
1376,-0.21,0.165,
1377,-0.2,0.16,
1378,-0.19,0.155,
1379,-0.18,0.14,
1380,-0.175,0.145,
1381,-0.185,0.13,
1382,-0.2,0.13,
1383,-0.195,0.14,
1384,-0.18,0.145,
1385,-0.185,0.13,
1386,-0.185,0.13,
1387,-0.195,0.13,
1388,-0.185,0.145,
1389,-0.175,0.155,
1390,-0.165,0.145,
1391,-0.145,0.14,
1392,-0.155,0.13,
1393,-0.16,0.125,
1394,-0.15,0.14,
1395,-0.155,0.15,
1396,-0.155,0.155,
1397,-0.155,0.14,
1398,-0.19,0.125,
1399,-0.21,0.105,
1400,-0.215,0.12,
1401,-0.215,0.125,
1402,-0.21,0.115,
1403,-0.215,0.105,
1404,-0.235,0.1,
1405,-0.25,0.09,
1406,-0.255,0.09,
1407,-0.245,0.095,
1408,-0.255,0.09,
1409,-0.25,0.09,
1410,-0.26,0.075,
1411,-0.28,0.075,
1412,-0.27,0.075,
1413,-0.275,0.08,
1414,-0.27,0.075,
1415,-0.27,0.07,
1416,-0.28,0.05,
1417,-0.305,0.055,
1418,-0.285,0.065,
1419,-0.29,0.065,
1420,-0.265,0.075,
1421,-0.28,0.05,
1422,-0.295,0.05,
1423,-0.305,0.045,
1424,-0.3,0.06,
1425,-0.28,0.06,
1426,-0.29,0.055,
1427,-0.28,0.055,
1428,-0.29,0.045,
1429,-0.3,0.04,
1430,-0.295,0.045,
1431,-0.29,0.05,
1432,-0.28,0.045,
1433,-0.285,0.045,
1434,-0.295,0.04,
1435,-0.295,0.04,
1436,-0.29,0.05,
1437,-0.29,0.05,
1438,-0.28,0.055,
1439,-0.275,0.055,
1440,-0.29,0.035,
1441,-0.285,0.04,
1442,-0.29,0.045,
1443,-0.275,0.065,
1444,-0.285,0.055,
1445,-0.285,0.05,
1446,-0.285,0.045,
1447,-0.295,0.035,
1448,-0.295,0.035,
1449,-0.285,0.05,
1450,-0.27,0.055,
1451,-0.265,0.055,
1452,-0.275,0.035,
1453,-0.28,0.045,
1454,-0.285,0.05,
1455,-0.265,0.06,
1456,-0.25,0.06,
1457,-0.25,0.055,
1458,-0.235,0.05,
1459,-0.245,0.045,
1460,-0.22,0.07,
1461,-0.18,0.09,
1462,-0.11,0.11,
1463,0.095,0.125,
1464,0.555,0.185,
1465,0.955,0.49,
1466,0.87,0.85,
1467,0.525,0.85,
1468,0.365,0.585,
1469,0.43,0.435,
1470,0.53,0.405,
1471,0.62,0.415,
1472,0.72,0.4,
1473,0.875,0.4,
1474,1.06,0.38,
1475,1.24,0.38,
1476,1.375,0.365,
1477,1.425,0.325,f
1478,1.385,0.255,
1479,1.21,0.145,
1480,0.975,-0.005,
1481,0.71,-0.14,
1482,0.48,-0.27,
1483,0.265,-0.35,
1484,0.05,-0.375,
1485,-0.145,-0.35,
1486,-0.305,-0.325,
1487,-0.395,-0.285,
1488,-0.435,-0.23,
1489,-0.45,-0.18,
1490,-0.455,-0.13,
1491,-0.44,-0.06,
1492,-0.435,-0.02,
1493,-0.42,-0.01,
1494,-0.425,0.0,
1495,-0.435,0.005,
1496,-0.42,0.015,
1497,-0.42,0.025,
1498,-0.405,0.015,
1499,-0.41,0.015,
1500,-0.43,0.0,
1501,-0.43,0.005,
1502,-0.43,0.005,
1503,-0.425,0.005,
1504,-0.425,0.005,
1505,-0.43,-0.005,
1506,-0.45,-0.005,
1507,-0.465,0.0,
1508,-0.46,0.0,
1509,-0.45,0.01,
1510,-0.44,0.005,
1511,-0.445,-0.01,
1512,-0.455,-0.02,
1513,-0.48,-0.01,
1514,-0.465,-0.01,
1515,-0.46,-0.005,
1516,-0.46,-0.005,
1517,-0.46,-0.025,
1518,-0.48,-0.03,
1519,-0.5,-0.035,
1520,-0.5,-0.03,
1521,-0.49,-0.015,
1522,-0.505,-0.02,
1523,-0.495,-0.025,
1524,-0.5,-0.045,
1525,-0.525,-0.04,
1526,-0.505,-0.04,
1527,-0.51,-0.03,
1528,-0.51,-0.04,
1529,-0.53,-0.04,
1530,-0.535,-0.055,
1531,-0.55,-0.065,
1532,-0.545,-0.06,
1533,-0.535,-0.05,
1534,-0.545,-0.055,
1535,-0.54,-0.065,
1536,-0.55,-0.07,
1537,-0.57,-0.075,
1538,-0.565,-0.075,
1539,-0.55,-0.055,
1540,-0.545,-0.06,
1541,-0.555,-0.08,
1542,-0.58,-0.08,
1543,-0.58,-0.08,
1544,-0.59,-0.08,
1545,-0.575,-0.07,
1546,-0.575,-0.07,
1547,-0.57,-0.085,
1548,-0.585,-0.1,
1549,-0.6,-0.09,
1550,-0.58,-0.09,
1551,-0.585,-0.08,
1552,-0.58,-0.085,
1553,-0.59,-0.095,
1554,-0.59,-0.1,
1555,-0.6,-0.1,
1556,-0.585,-0.1,
1557,-0.57,-0.08,
1558,-0.565,-0.08,
1559,-0.565,-0.09,
1560,-0.57,-0.1,
1561,-0.585,-0.09,
1562,-0.565,-0.08,
1563,-0.56,-0.065,
1564,-0.545,-0.07,
1565,-0.54,-0.075,
1566,-0.555,-0.08,
1567,-0.545,-0.07,
1568,-0.535,-0.06,
1569,-0.51,-0.05,
1570,-0.495,-0.045,
1571,-0.495,-0.05,
1572,-0.49,-0.035,
1573,-0.49,-0.045,
1574,-0.465,-0.03,
1575,-0.455,-0.005,
1576,-0.44,0.0,
1577,-0.445,-0.01,
1578,-0.435,-0.005,
1579,-0.425,0.01,
1580,-0.395,0.03,
1581,-0.39,0.035,
1582,-0.375,0.045,
1583,-0.36,0.045,
1584,-0.345,0.045,
1585,-0.345,0.05,
1586,-0.33,0.075,
1587,-0.31,0.085,
1588,-0.3,0.085,
1589,-0.29,0.08,
1590,-0.295,0.075,
1591,-0.3,0.09,
1592,-0.28,0.09,
1593,-0.27,0.11,
1594,-0.265,0.11,
1595,-0.265,0.115,
1596,-0.265,0.105,
1597,-0.26,0.11,
1598,-0.265,0.11,
1599,-0.26,0.12,
1600,-0.255,0.115,
1601,-0.255,0.115,
1602,-0.25,0.115,
1603,-0.26,0.09,
1604,-0.255,0.11,
1605,-0.26,0.11,
1606,-0.25,0.12,
1607,-0.255,0.115,
1608,-0.255,0.1,
1609,-0.265,0.095,
1610,-0.255,0.105,
1611,-0.245,0.11,
1612,-0.25,0.105,
1613,-0.255,0.09,
1614,-0.27,0.085,
1615,-0.27,0.085,
1616,-0.27,0.09,
1617,-0.265,0.1,
1618,-0.26,0.105,
1619,-0.26,0.09,
1620,-0.275,0.085,
1621,-0.285,0.08,
1622,-0.295,0.085,
1623,-0.285,0.09,
1624,-0.265,0.09,
1625,-0.27,0.09,
1626,-0.275,0.075,
1627,-0.3,0.08,
1628,-0.28,0.08,
1629,-0.28,0.085,
1630,-0.275,0.08,
1631,-0.285,0.08,
1632,-0.3,0.065,
1633,-0.3,0.07,
1634,-0.305,0.09,
1635,-0.305,0.09,
1636,-0.295,0.08,
1637,-0.285,0.075,
1638,-0.305,0.075,
1639,-0.31,0.085,
1640,-0.31,0.085,
1641,-0.305,0.09,
1642,-0.295,0.105,
1643,-0.295,0.085,
1644,-0.31,0.07,
1645,-0.32,0.08,
1646,-0.315,0.095,
1647,-0.305,0.1,
1648,-0.3,0.095,
1649,-0.3,0.09,
1650,-0.305,0.09,
1651,-0.32,0.075,
1652,-0.31,0.085,
1653,-0.31,0.105,
1654,-0.29,0.1,
1655,-0.285,0.085,
1656,-0.305,0.085,
1657,-0.305,0.085,
1658,-0.31,0.085,
1659,-0.3,0.105,
1660,-0.295,0.1,
1661,-0.29,0.09,
1662,-0.305,0.075,
1663,-0.305,0.07,
1664,-0.3,0.09,
1665,-0.285,0.095,
1666,-0.29,0.09,
1667,-0.29,0.08,
1668,-0.295,0.07,
1669,-0.31,0.075,
1670,-0.3,0.075,
1671,-0.3,0.085,
1672,-0.28,0.085,
1673,-0.27,0.08,
1674,-0.29,0.075,
1675,-0.29,0.075,
1676,-0.295,0.085,
1677,-0.285,0.09,
1678,-0.27,0.085,
1679,-0.29,0.075,
1680,-0.3,0.065,
1681,-0.29,0.06,
1682,-0.29,0.07,
1683,-0.28,0.085,
1684,-0.275,0.075,
1685,-0.275,0.075,
1686,-0.28,0.07,
1687,-0.29,0.065,
1688,-0.285,0.075,
1689,-0.275,0.08,
1690,-0.27,0.09,
1691,-0.275,0.085,
1692,-0.285,0.075,
1693,-0.295,0.08,
1694,-0.29,0.095,
1695,-0.295,0.11,
1696,-0.29,0.105,
1697,-0.28,0.095,
1698,-0.29,0.085,
1699,-0.31,0.085,
1700,-0.3,0.1,
1701,-0.29,0.105,
1702,-0.28,0.105,
1703,-0.28,0.095,
1704,-0.29,0.085,
1705,-0.295,0.075,
1706,-0.28,0.08,
1707,-0.265,0.09,
1708,-0.26,0.075,
1709,-0.255,0.07,
1710,-0.25,0.07,
1711,-0.27,0.07,
1712,-0.265,0.065,
1713,-0.25,0.07,
1714,-0.25,0.08,
1715,-0.245,0.06,
1716,-0.245,0.055,
1717,-0.255,0.07,
1718,-0.25,0.075,
1719,-0.225,0.085,
1720,-0.21,0.065,
1721,-0.2,0.065,
1722,-0.205,0.06,
1723,-0.22,0.05,
1724,-0.21,0.065,
1725,-0.2,0.085,
1726,-0.2,0.08,
1727,-0.215,0.08,
1728,-0.245,0.06,
1729,-0.245,0.06,
1730,-0.25,0.075,
1731,-0.25,0.07,
1732,-0.245,0.06,
1733,-0.23,0.05,
1734,-0.25,0.05,
1735,-0.26,0.05,
1736,-0.265,0.05,
1737,-0.27,0.06,
1738,-0.25,0.05,
1739,-0.25,0.055,
1740,-0.245,0.035,
1741,-0.245,0.045,
1742,-0.22,0.05,
1743,-0.19,0.075,
1744,-0.145,0.075,
1745,-0.05,0.075,
1746,0.17,0.085,
1747,0.57,0.155,
1748,0.91,0.39,
1749,0.77,0.725,f
1750,0.365,0.785,
1751,0.095,0.55,
1752,0.025,0.32,
1753,0.045,0.245,
1754,0.045,0.24,
1755,0.02,0.235,
1756,0.015,0.215,
1757,0.0,0.17,
1758,-0.01,0.17,
1759,-0.04,0.155,
1760,-0.03,0.145,
1761,-0.01,0.15,
1762,-0.005,0.13,
1763,-0.025,0.095,
1764,-0.03,0.055,
1765,-0.05,0.025,
1766,-0.055,0.02,
1767,-0.065,0.025,
1768,-0.06,0.01,
1769,-0.075,-0.005,
1770,-0.09,-0.015,
1771,-0.13,-0.03,
1772,-0.145,-0.03,
1773,-0.175,-0.045,
1774,-0.22,-0.06,
1775,-0.26,-0.08,
1776,-0.295,-0.105,
1777,-0.36,-0.115,
1778,-0.43,-0.12,
1779,-0.51,-0.11,
1780,-0.565,-0.125,
1781,-0.6,-0.14,
1782,-0.615,-0.165,
1783,-0.655,-0.165,
1784,-0.675,-0.175,
1785,-0.71,-0.175,
1786,-0.72,-0.2,
1787,-0.735,-0.205,
1788,-0.735,-0.225,
1789,-0.75,-0.23,
1790,-0.71,-0.22,
1791,-0.66,-0.215,
1792,-0.595,-0.205,
1793,-0.535,-0.185,
1794,-0.455,-0.17,
1795,-0.415,-0.185,
1796,-0.35,-0.175,
1797,-0.32,-0.17,
1798,-0.305,-0.2,
1799,-0.335,-0.235,
1800,-0.36,-0.3,
1801,-0.405,-0.36,
1802,-0.435,-0.385,
1803,-0.45,-0.395,
1804,-0.46,-0.385,
1805,-0.485,-0.375,
1806,-0.49,-0.34,
1807,-0.495,-0.305,
1808,-0.47,-0.245,
1809,-0.42,-0.195,
1810,-0.395,-0.145,
1811,-0.36,-0.105,
1812,-0.34,-0.065,
1813,-0.335,-0.01,
1814,-0.31,0.03,
1815,-0.315,0.055,
1816,-0.3,0.065,
1817,-0.29,0.075,
1818,-0.29,0.075,
1819,-0.295,0.075,
1820,-0.265,0.085,
1821,-0.265,0.095,
1822,-0.24,0.095,
1823,-0.22,0.085,
1824,-0.22,0.08,
1825,-0.22,0.07,
1826,-0.225,0.085,
1827,-0.205,0.095,
1828,-0.205,0.09,
1829,-0.2,0.085,
1830,-0.195,0.09,
1831,-0.2,0.075,
1832,-0.195,0.095,
1833,-0.185,0.105,
1834,-0.18,0.105,
1835,-0.175,0.09,
1836,-0.18,0.085,
1837,-0.185,0.09,
1838,-0.175,0.095,
1839,-0.165,0.11,
1840,-0.165,0.105,
1841,-0.165,0.085,
1842,-0.175,0.085,
1843,-0.18,0.08,
1844,-0.175,0.1,
1845,-0.16,0.105,
1846,-0.155,0.11,
1847,-0.16,0.095,
1848,-0.15,0.09,
1849,-0.165,0.09,
1850,-0.145,0.11,
1851,-0.13,0.12,
1852,-0.12,0.105,
1853,-0.125,0.11,
1854,-0.135,0.1,
1855,-0.145,0.095,
1856,-0.135,0.105,
1857,-0.12,0.135,
1858,-0.1,0.12,
1859,-0.11,0.12,
1860,-0.11,0.125,
1861,-0.115,0.11,
1862,-0.105,0.135,
1863,-0.09,0.14,
1864,-0.08,0.16,
1865,-0.09,0.135,
1866,-0.095,0.135,
1867,-0.1,0.14,
1868,-0.09,0.145,
1869,-0.085,0.165,
1870,-0.08,0.155,
1871,-0.075,0.15,
1872,-0.08,0.135,
1873,-0.075,0.145,
1874,-0.08,0.155,
1875,-0.07,0.175,
1876,-0.05,0.165,
1877,-0.05,0.165,
1878,-0.06,0.16,
1879,-0.065,0.17,
1880,-0.05,0.175,
1881,-0.045,0.195,
1882,-0.015,0.195,
1883,-0.02,0.18,
1884,-0.03,0.175,
1885,-0.03,0.18,
1886,-0.025,0.2,
1887,0.0,0.215,
1888,0.0,0.205,
1889,0.0,0.205,
1890,-0.01,0.195,
1891,-0.015,0.195,
1892,-0.015,0.215,
1893,-0.01,0.23,
1894,0.01,0.225,
1895,0.01,0.21,
1896,0.01,0.21,
1897,0.005,0.215,
1898,0.005,0.225,
1899,0.01,0.22,
1900,0.005,0.23,
1901,0.015,0.23,
1902,-0.005,0.215,
1903,-0.01,0.21,
1904,-0.01,0.225,
1905,-0.005,0.22,
1906,-0.015,0.22,
1907,-0.015,0.22,
1908,-0.025,0.2,
1909,-0.045,0.205,
1910,-0.04,0.215,
1911,-0.04,0.225,
1912,-0.05,0.215,
1913,-0.055,0.2,
1914,-0.06,0.19,
1915,-0.09,0.2,
1916,-0.095,0.205,
1917,-0.085,0.215,
1918,-0.08,0.2,
1919,-0.085,0.185,
1920,-0.1,0.185,
1921,-0.115,0.175,
1922,-0.11,0.185,
1923,-0.115,0.19,
1924,-0.11,0.18,
1925,-0.115,0.17,
1926,-0.13,0.155,
1927,-0.135,0.155,
1928,-0.145,0.16,
1929,-0.14,0.165,
1930,-0.145,0.17,
1931,-0.15,0.155,
1932,-0.17,0.14,
1933,-0.185,0.13,
1934,-0.185,0.135,
1935,-0.18,0.135,
1936,-0.18,0.135,
1937,-0.185,0.13,
1938,-0.185,0.12,
1939,-0.205,0.12,
1940,-0.2,0.13,
1941,-0.2,0.135,
1942,-0.19,0.125,
1943,-0.19,0.115,
1944,-0.205,0.11,
1945,-0.23,0.105,
1946,-0.22,0.125,
1947,-0.2,0.13,
1948,-0.21,0.115,
1949,-0.215,0.115,
1950,-0.225,0.1,
1951,-0.24,0.105,
1952,-0.225,0.11,
1953,-0.22,0.12,
1954,-0.215,0.12,
1955,-0.225,0.095,
1956,-0.22,0.1,
1957,-0.235,0.1,
1958,-0.22,0.095,
1959,-0.205,0.11,
1960,-0.2,0.105,
1961,-0.225,0.09,
1962,-0.235,0.09,
1963,-0.245,0.08,
1964,-0.25,0.09,
1965,-0.235,0.105,
1966,-0.22,0.095,
1967,-0.21,0.095,
1968,-0.22,0.09,
1969,-0.23,0.08,
1970,-0.245,0.095,
1971,-0.24,0.11,
1972,-0.24,0.105,
1973,-0.245,0.09,
1974,-0.25,0.08,
1975,-0.26,0.075,
1976,-0.255,0.095,
1977,-0.255,0.095,
1978,-0.245,0.08,
1979,-0.245,0.085,
1980,-0.25,0.085,
1981,-0.25,0.08,
1982,-0.24,0.09,
1983,-0.23,0.105,
1984,-0.22,0.09,
1985,-0.23,0.085,
1986,-0.24,0.08,
1987,-0.255,0.08,
1988,-0.255,0.09,
1989,-0.24,0.105,
1990,-0.24,0.1,
1991,-0.235,0.095,
1992,-0.25,0.08,
1993,-0.265,0.095,
1994,-0.255,0.085,
1995,-0.26,0.09,
1996,-0.245,0.085,
1997,-0.25,0.08,
1998,-0.26,0.07,
1999,-0.27,0.085,
2000,-0.26,0.085,
2001,-0.25,0.085,
2002,-0.25,0.095,
2003,-0.26,0.085,
2004,-0.26,0.07,
2005,-0.255,0.075,
2006,-0.25,0.075,
2007,-0.25,0.085,
2008,-0.24,0.095,
2009,-0.245,0.085,
2010,-0.255,0.065,
2011,-0.26,0.06,
2012,-0.26,0.07,
2013,-0.255,0.08,
2014,-0.26,0.07,
2015,-0.26,0.065,
2016,-0.275,0.055,
2017,-0.275,0.06,
2018,-0.27,0.075,
2019,-0.255,0.07,
2020,-0.265,0.065,
2021,-0.26,0.065,
2022,-0.275,0.055,
2023,-0.305,0.06,
2024,-0.29,0.06,
2025,-0.285,0.055,
2026,-0.275,0.055,
2027,-0.275,0.05,
2028,-0.28,0.04,
2029,-0.29,0.05,
2030,-0.285,0.045,
2031,-0.28,0.06,
2032,-0.275,0.05,
2033,-0.265,0.035,
2034,-0.285,0.035,
2035,-0.3,0.035,
2036,-0.28,0.045,
2037,-0.28,0.06,
2038,-0.275,0.045,
2039,-0.275,0.04,
2040,-0.285,0.035,
2041,-0.29,0.04,
2042,-0.285,0.045,
2043,-0.27,0.055,
2044,-0.26,0.055,
2045,-0.275,0.045,
2046,-0.28,0.05,
2047,-0.295,0.04,
2048,-0.295,0.055,
2049,-0.285,0.06,
2050,-0.275,0.055,
2051,-0.285,0.045,
2052,-0.265,0.065,
2053,-0.27,0.07,
2054,-0.245,0.08,
2055,-0.22,0.105,
2056,-0.18,0.11,
2057,-0.105,0.115,
2058,0.07,0.12,
2059,0.48,0.18,
2060,0.885,0.44,
2061,0.77,0.79,
2062,0.35,0.835,/
2063,0.05,0.57,
2064,-0.025,0.335,
2065,0.0,0.26,
2066,0.015,0.255,
2067,0.0,0.235,
2068,-0.025,0.21,
2069,-0.03,0.175,
2070,-0.04,0.16,
2071,-0.06,0.14,
2072,-0.055,0.145,
2073,-0.045,0.11,
2074,-0.06,0.09,
2075,-0.075,0.035,
2076,-0.08,-0.005,
2077,-0.08,-0.03,
2078,-0.07,-0.03,
2079,-0.06,-0.045,
2080,-0.05,-0.075,
2081,-0.09,-0.105,
2082,-0.14,-0.14,
2083,-0.21,-0.135,
2084,-0.265,-0.16,
2085,-0.32,-0.165,
2086,-0.385,-0.2,
2087,-0.485,-0.235,
2088,-0.6,-0.245,
2089,-0.695,-0.27,
2090,-0.755,-0.26,
2091,-0.785,-0.26,
2092,-0.85,-0.28,
2093,-0.915,-0.31,
2094,-0.99,-0.34,
2095,-1.05,-0.38,
2096,-1.075,-0.405,
2097,-1.065,-0.435,
2098,-1.07,-0.485,
2099,-1.075,-0.51,
2100,-1.105,-0.535,
2101,-1.1,-0.55,
2102,-1.07,-0.58,
2103,-1.045,-0.595,
2104,-1.02,-0.625,
2105,-1.0,-0.65,
2106,-0.99,-0.675,
2107,-0.97,-0.7,
2108,-0.93,-0.715,
2109,-0.87,-0.735,
2110,-0.815,-0.765,
2111,-0.77,-0.765,
2112,-0.75,-0.75,
2113,-0.715,-0.72,
2114,-0.66,-0.675,
2115,-0.605,-0.65,
2116,-0.545,-0.585,
2117,-0.495,-0.555,
2118,-0.475,-0.515,
2119,-0.46,-0.46,
2120,-0.425,-0.385,
2121,-0.405,-0.31,
2122,-0.38,-0.27,
2123,-0.375,-0.225,
2124,-0.375,-0.2,
2125,-0.355,-0.175,
2126,-0.335,-0.13,
2127,-0.31,-0.095,
2128,-0.305,-0.08,
2129,-0.29,-0.07,
2130,-0.315,-0.065,
2131,-0.335,-0.045,
2132,-0.335,-0.03,
2133,-0.325,-0.005,
2134,-0.325,0.01,
2135,-0.325,0.025,
2136,-0.315,0.03,
2137,-0.295,0.055,
2138,-0.265,0.085,
2139,-0.25,0.115,
2140,-0.225,0.12,
2141,-0.23,0.13,
2142,-0.23,0.13,
2143,-0.225,0.14,
2144,-0.21,0.16,
2145,-0.185,0.17,
2146,-0.17,0.16,
2147,-0.175,0.155,
2148,-0.175,0.15,
2149,-0.165,0.15,
2150,-0.155,0.165,
2151,-0.14,0.18,
2152,-0.145,0.17,
2153,-0.14,0.18,
2154,-0.14,0.175,
2155,-0.145,0.18,
2156,-0.13,0.19,
2157,-0.11,0.2,
2158,-0.095,0.19,
2159,-0.11,0.2,
2160,-0.105,0.19,
2161,-0.115,0.19,
2162,-0.105,0.21,
2163,-0.095,0.215,
2164,-0.085,0.22,
2165,-0.09,0.215,
2166,-0.08,0.21,
2167,-0.09,0.215,
2168,-0.085,0.225,
2169,-0.075,0.24,
2170,-0.065,0.24,
2171,-0.06,0.235,
2172,-0.08,0.24,
2173,-0.075,0.245,
2174,-0.075,0.245,
2175,-0.065,0.27,
2176,-0.06,0.265,
2177,-0.06,0.255,
2178,-0.05,0.265,
2179,-0.07,0.265,
2180,-0.07,0.275,
2181,-0.055,0.295,
2182,-0.05,0.285,
2183,-0.05,0.285,
2184,-0.04,0.28,
2185,-0.045,0.285,
2186,-0.035,0.295,
2187,-0.02,0.31,
2188,-0.02,0.31,
2189,-0.025,0.315,
2190,-0.02,0.305,
2191,-0.025,0.305,
2192,-0.015,0.305,
2193,-0.015,0.335,
2194,-0.01,0.335,
2195,-0.005,0.33,
2196,-0.01,0.33,
2197,-0.02,0.325,
2198,-0.025,0.345,
2199,-0.005,0.365,
2200,0.0,0.355,
2201,0.01,0.355,
2202,-0.005,0.35,
2203,-0.015,0.355,
2204,0.0,0.365,
2205,0.0,0.36,
2206,0.005,0.365,
2207,-0.005,0.355,
2208,0.0,0.35,
2209,-0.01,0.34,
2210,-0.01,0.345,
2211,0.0,0.36,
2212,-0.005,0.355,
2213,-0.01,0.34,
2214,-0.025,0.335,
2215,-0.025,0.33,
