,V5,MLII,symbol
1106,-0.285,-0.005,
1107,-0.27,-0.005,
1108,-0.26,-0.005,
1109,-0.27,-0.02,
1110,-0.29,-0.015,
1111,-0.29,-0.015,
1112,-0.28,-0.01,
1113,-0.26,0.005,
1114,-0.27,-0.025,
1115,-0.28,-0.025,
1116,-0.295,-0.03,
1117,-0.285,-0.015,
1118,-0.28,0.0,
1119,-0.26,-0.005,
1120,-0.285,-0.005,
1121,-0.28,-0.025,
1122,-0.28,-0.02,
1123,-0.275,-0.015,
1124,-0.26,0.025,
1125,-0.245,0.03,
1126,-0.25,0.04,
1127,-0.255,0.05,
1128,-0.245,0.075,
1129,-0.23,0.12,
1130,-0.2,0.19,
1131,-0.17,0.23,
1132,-0.14,0.275,
1133,-0.15,0.31,
1134,-0.165,0.38,
1135,-0.235,0.515,
1136,-0.29,0.675,
1137,-0.31,0.815,
1138,-0.365,0.95,
1139,-0.425,1.075,
1140,-0.525,1.205,
1141,-0.59,1.365,
1142,-0.595,1.56,
1143,-0.545,1.775,N
1144,-0.445,1.925,
1145,-0.335,1.94,
1146,-0.215,1.825,
1147,-0.095,1.545,
1148,-0.025,1.155,
1149,-0.035,0.73,
1150,-0.17,0.375,
1151,-0.375,0.13,
1152,-0.59,0.0,
1153,-0.68,-0.05,
1154,-0.685,-0.06,
1155,-0.645,-0.05,
1156,-0.6,-0.035,
1157,-0.535,-0.045,
1158,-0.445,-0.05,
1159,-0.36,-0.045,
1160,-0.3,-0.045,
1161,-0.27,-0.025,
1162,-0.27,-0.055,
1163,-0.27,-0.075,
1164,-0.265,-0.09,
1165,-0.26,-0.105,
1166,-0.245,-0.085,
1167,-0.235,-0.09,
1168,-0.235,-0.11,
1169,-0.25,-0.11,
1170,-0.245,-0.115,
1171,-0.23,-0.11,
1172,-0.24,-0.085,
1173,-0.2,-0.085,
1174,-0.2,-0.12,
1175,-0.215,-0.12,
1176,-0.215,-0.13,
1177,-0.23,-0.11,
1178,-0.195,-0.11,
1179,-0.19,-0.1,
1180,-0.18,-0.11,
1181,-0.2,-0.125,
1182,-0.215,-0.125,
1183,-0.195,-0.12,
1184,-0.185,-0.12,
1185,-0.175,-0.12,
1186,-0.165,-0.11,
1187,-0.185,-0.13,
1188,-0.205,-0.145,
1189,-0.185,-0.13,
1190,-0.18,-0.12,
1191,-0.17,-0.115,
1192,-0.165,-0.135,
1193,-0.18,-0.145,
1194,-0.195,-0.15,
1195,-0.195,-0.13,
1196,-0.175,-0.12,
1197,-0.16,-0.125,
1198,-0.17,-0.14,
1199,-0.165,-0.145,
1200,-0.19,-0.145,
1201,-0.18,-0.145,
1202,-0.17,-0.12,
1203,-0.165,-0.135,
1204,-0.145,-0.13,
1205,-0.17,-0.15,
1206,-0.185,-0.145,
1207,-0.175,-0.135,
1208,-0.17,-0.12,
1209,-0.15,-0.13,
1210,-0.15,-0.135,
1211,-0.16,-0.15,
1212,-0.17,-0.155,
1213,-0.16,-0.145,
1214,-0.155,-0.135,
1215,-0.13,-0.115,
1216,-0.135,-0.125,
1217,-0.15,-0.145,
1218,-0.145,-0.15,
1219,-0.15,-0.145,
1220,-0.13,-0.13,
1221,-0.125,-0.12,
1222,-0.12,-0.12,
1223,-0.125,-0.135,
1224,-0.13,-0.13,
1225,-0.13,-0.115,
1226,-0.125,-0.1,
1227,-0.1,-0.105,
1228,-0.1,-0.115,
1229,-0.11,-0.12,
1230,-0.12,-0.12,
1231,-0.11,-0.1,
1232,-0.095,-0.09,
1233,-0.085,-0.08,
1234,-0.08,-0.085,
1235,-0.085,-0.08,
1236,-0.09,-0.08,
1237,-0.08,-0.07,
1238,-0.065,-0.055,
1239,-0.05,-0.05,
1240,-0.04,-0.05,
1241,-0.04,-0.045,
1242,-0.055,-0.03,
1243,-0.04,-0.02,
1244,-0.025,0.005,
1245,-0.02,0.015,
1246,-0.02,0.02,
1247,-0.015,0.03,
1248,-0.015,0.035,
1249,-0.01,0.06,
1250,-0.005,0.09,
1251,0.02,0.105,
1252,0.005,0.1,
1253,-0.015,0.12,
1254,-0.02,0.12,
1255,-0.01,0.15,
1256,0.0,0.18,
1257,0.005,0.195,
1258,0.01,0.185,
1259,0.005,0.19,
1260,-0.015,0.195,
1261,-0.005,0.21,
1262,0.0,0.22,
1263,-0.015,0.21,
1264,-0.02,0.215,
1265,-0.035,0.195,
1266,-0.065,0.18,
1267,-0.08,0.2,
1268,-0.07,0.18,
1269,-0.07,0.175,
1270,-0.08,0.16,
1271,-0.09,0.135,
1272,-0.12,0.12,
1273,-0.125,0.13,
1274,-0.115,0.125,
1275,-0.115,0.125,
1276,-0.135,0.1,
1277,-0.15,0.075,
1278,-0.18,0.065,
1279,-0.185,0.07,
1280,-0.17,0.08,
1281,-0.165,0.08,
1282,-0.17,0.065,
1283,-0.185,0.04,
1284,-0.195,0.045,
1285,-0.195,0.05,
1286,-0.185,0.055,
1287,-0.185,0.055,
1288,-0.18,0.04,
1289,-0.205,0.02,
1290,-0.225,0.035,
1291,-0.215,0.05,
1292,-0.195,0.05,
1293,-0.185,0.055,
1294,-0.19,0.03,
1295,-0.21,0.015,
1296,-0.23,0.015,
1297,-0.22,0.025,
1298,-0.205,0.05,
1299,-0.19,0.04,
1300,-0.195,0.035,
1301,-0.215,0.015,
1302,-0.22,0.015,
1303,-0.23,0.015,
1304,-0.225,0.025,
1305,-0.21,0.025,
1306,-0.215,0.015,
1307,-0.22,0.01,
1308,-0.225,0.0,
1309,-0.225,0.0,
1310,-0.215,0.025,
1311,-0.21,0.015,
1312,-0.22,0.005,
1313,-0.22,-0.015,
1314,-0.24,-0.025,
1315,-0.235,0.005,
1316,-0.235,0.01,
1317,-0.19,0.02,
1318,-0.215,0.0,
1319,-0.22,-0.01,
1320,-0.235,-0.03,
1321,-0.21,-0.02,
1322,-0.225,-0.005,
1323,-0.22,0.0,
1324,-0.2,-0.015,
1325,-0.22,-0.025,
1326,-0.235,-0.01,
1327,-0.225,-0.01,
1328,-0.215,0.005,
1329,-0.195,-0.005,
1330,-0.185,-0.02,
1331,-0.205,-0.015,
1332,-0.22,-0.02,
1333,-0.21,-0.01,
1334,-0.205,0.01,
1335,-0.185,0.02,
1336,-0.195,0.01,
1337,-0.21,-0.005,
1338,-0.225,-0.005,
1339,-0.22,0.0,
1340,-0.22,0.01,
1341,-0.205,0.02,
1342,-0.2,0.015,
1343,-0.21,0.0,
1344,-0.21,-0.005,
1345,-0.21,0.005,
1346,-0.205,0.025,
1347,-0.19,0.02,
1348,-0.2,0.01,
1349,-0.21,-0.005,
1350,-0.225,-0.005,
1351,-0.22,0.01,
1352,-0.205,0.03,
1353,-0.2,0.02,
1354,-0.195,0.01,
1355,-0.215,-0.01,
1356,-0.22,0.005,
1357,-0.24,-0.005,
1358,-0.23,0.01,
1359,-0.215,0.015,
1360,-0.215,0.0,
1361,-0.235,-0.01,
1362,-0.245,-0.005,
1363,-0.245,0.0,
1364,-0.225,0.01,
1365,-0.225,0.005,
1366,-0.23,-0.005,
1367,-0.235,-0.02,
1368,-0.245,-0.015,
1369,-0.245,-0.015,
1370,-0.22,0.0,
1371,-0.23,0.005,
1372,-0.22,-0.01,
1373,-0.24,-0.025,
1374,-0.25,-0.02,
1375,-0.25,-0.005,
1376,-0.24,0.005,
1377,-0.235,-0.01,
1378,-0.235,-0.01,
1379,-0.255,-0.035,
1380,-0.245,-0.03,
1381,-0.26,-0.035,
1382,-0.245,-0.015,
1383,-0.24,-0.015,
1384,-0.245,-0.02,
1385,-0.26,-0.045,
1386,-0.27,-0.04,
1387,-0.28,-0.03,
1388,-0.255,-0.015,
1389,-0.245,-0.015,
1390,-0.245,-0.04,
1391,-0.265,-0.04,
1392,-0.29,-0.04,
1393,-0.275,-0.025,
1394,-0.27,-0.02,
1395,-0.25,-0.015,
1396,-0.255,-0.025,
1397,-0.26,-0.035,
1398,-0.27,-0.04,
1399,-0.275,-0.03,
1400,-0.27,-0.02,
1401,-0.25,-0.025,
1402,-0.25,-0.025,
1403,-0.27,-0.04,
1404,-0.29,-0.035,
1405,-0.275,-0.025,
1406,-0.26,-0.02,
1407,-0.245,-0.015,
1408,-0.25,-0.02,
1409,-0.265,-0.045,
1410,-0.295,-0.05,
1411,-0.29,-0.03,
1412,-0.265,-0.015,
1413,-0.255,-0.01,
1414,-0.265,-0.03,
1415,-0.285,-0.055,
1416,-0.3,-0.035,
1417,-0.295,-0.035,
1418,-0.265,-0.02,
1419,-0.26,-0.025,
1420,-0.255,-0.02,
1421,-0.26,-0.035,
1422,-0.27,-0.05,
1423,-0.27,-0.03,
1424,-0.26,-0.02,
1425,-0.25,-0.025,
1426,-0.255,-0.02,
1427,-0.255,-0.035,
1428,-0.265,-0.035,
1429,-0.28,-0.025,
1430,-0.26,-0.015,
1431,-0.24,-0.015,
1432,-0.245,-0.025,
1433,-0.255,-0.04,
1434,-0.28,-0.045,
1435,-0.275,-0.03,
1436,-0.27,-0.015,
1437,-0.255,-0.01,
1438,-0.24,-0.02,
1439,-0.26,-0.035,
1440,-0.27,-0.045,
1441,-0.275,-0.035,
1442,-0.265,-0.015,
1443,-0.255,-0.01,
1444,-0.26,-0.01,
1445,-0.27,-0.03,
1446,-0.27,-0.035,
1447,-0.27,-0.025,
1448,-0.27,-0.02,
1449,-0.245,-0.015,
1450,-0.245,-0.02,
1451,-0.255,-0.05,
1452,-0.265,-0.035,
1453,-0.265,-0.025,
1454,-0.255,-0.025,
1455,-0.23,-0.015,
1456,-0.25,-0.035,
1457,-0.25,-0.04,
1458,-0.255,-0.045,
1459,-0.27,-0.025,
1460,-0.255,-0.01,
1461,-0.245,-0.01,
1462,-0.245,-0.025,
1463,-0.26,-0.04,
1464,-0.275,-0.035,
1465,-0.275,-0.02,
1466,-0.255,-0.015,
1467,-0.24,-0.005,
1468,-0.25,-0.02,
1469,-0.25,-0.02,
1470,-0.26,-0.025,
1471,-0.27,-0.01,
1472,-0.24,-0.01,
1473,-0.215,0.005,
1474,-0.21,-0.005,
1475,-0.215,-0.005,
1476,-0.215,0.01,
1477,-0.22,0.015,
1478,-0.2,0.035,
1479,-0.185,0.025,
1480,-0.185,0.01,
1481,-0.195,0.025,
1482,-0.19,0.02,
1483,-0.195,0.02,
1484,-0.175,0.035,
1485,-0.175,0.035,
1486,-0.18,0.035,
1487,-0.2,0.015,
1488,-0.205,0.0,
1489,-0.215,0.01,
1490,-0.225,0.01,
1491,-0.215,0.015,
1492,-0.235,0.01,
1493,-0.235,-0.01,
1494,-0.24,0.0,
1495,-0.245,0.005,
1496,-0.225,0.035,
1497,-0.225,0.035,
1498,-0.215,0.025,
1499,-0.205,0.015,
1500,-0.215,0.0,
1501,-0.21,-0.005,
1502,-0.21,-0.005,
1503,-0.225,-0.03,
1504,-0.245,-0.025,
1505,-0.27,-0.04,
1506,-0.29,-0.03,
1507,-0.275,-0.025,
1508,-0.27,-0.02,
1509,-0.245,-0.03,
1510,-0.255,-0.04,
1511,-0.265,-0.045,
1512,-0.28,-0.04,
1513,-0.28,-0.035,
1514,-0.27,-0.015,
1515,-0.255,-0.02,
1516,-0.255,-0.025,
1517,-0.275,-0.05,
1518,-0.28,-0.045,
1519,-0.28,-0.035,
1520,-0.275,-0.02,
1521,-0.26,-0.025,
1522,-0.265,-0.025,
1523,-0.275,-0.045,
1524,-0.28,-0.05,
1525,-0.28,-0.03,
1526,-0.26,-0.02,
1527,-0.25,-0.025,
1528,-0.25,-0.03,
1529,-0.275,-0.035,
1530,-0.275,-0.045,
1531,-0.275,-0.03,
1532,-0.26,-0.015,
1533,-0.245,-0.01,
1534,-0.255,-0.005,
1535,-0.255,-0.02,
1536,-0.275,-0.005,
1537,-0.26,0.035,
1538,-0.235,0.065,
1539,-0.21,0.11,
1540,-0.195,0.145,
1541,-0.195,0.2,
1542,-0.185,0.265,
1543,-0.145,0.335,
1544,-0.155,0.455,
1545,-0.19,0.61,
1546,-0.26,0.765,
1547,-0.315,0.905,
1548,-0.355,1.08,
1549,-0.415,1.245,
1550,-0.465,1.415,
1551,-0.5,1.575,
1552,-0.49,1.78,
1553,-0.425,1.945,N
1554,-0.335,2.035,
1555,-0.19,1.985,
1556,-0.065,1.735,
1557,0.015,1.3,
1558,-0.01,0.78,
1559,-0.155,0.385,
1560,-0.375,0.13,
1561,-0.575,0.01,
1562,-0.665,-0.04,
1563,-0.655,-0.045,
1564,-0.63,-0.055,
1565,-0.575,-0.055,
1566,-0.51,-0.04,
1567,-0.375,-0.045,
1568,-0.295,-0.035,
1569,-0.265,-0.05,
1570,-0.255,-0.06,
1571,-0.255,-0.11,
1572,-0.27,-0.12,
1573,-0.27,-0.125,
1574,-0.25,-0.11,
1575,-0.23,-0.11,
1576,-0.22,-0.13,
1577,-0.225,-0.135,
1578,-0.235,-0.14,
1579,-0.235,-0.13,
1580,-0.205,-0.12,
1581,-0.195,-0.13,
1582,-0.195,-0.145,
1583,-0.2,-0.16,
1584,-0.205,-0.145,
1585,-0.2,-0.145,
1586,-0.185,-0.13,
1587,-0.17,-0.13,
1588,-0.175,-0.14,
1589,-0.185,-0.15,
1590,-0.2,-0.15,
1591,-0.195,-0.145,
1592,-0.19,-0.13,
1593,-0.17,-0.14,
1594,-0.18,-0.145,
1595,-0.2,-0.16,
1596,-0.2,-0.175,
1597,-0.185,-0.16,
1598,-0.18,-0.155,
1599,-0.16,-0.15,
1600,-0.165,-0.175,
1601,-0.18,-0.175,
1602,-0.185,-0.175,
1603,-0.17,-0.165,
1604,-0.16,-0.155,
1605,-0.15,-0.15,
1606,-0.15,-0.17,
1607,-0.16,-0.19,
1608,-0.165,-0.185,
1609,-0.17,-0.175,
1610,-0.155,-0.17,
1611,-0.135,-0.16,
1612,-0.145,-0.165,
1613,-0.155,-0.175,
1614,-0.16,-0.19,
1615,-0.15,-0.17,
1616,-0.145,-0.155,
1617,-0.135,-0.155,
1618,-0.135,-0.15,
1619,-0.155,-0.18,
1620,-0.14,-0.18,
1621,-0.14,-0.17,
1622,-0.13,-0.155,
1623,-0.12,-0.16,
1624,-0.125,-0.165,
1625,-0.13,-0.175,
1626,-0.14,-0.16,
1627,-0.135,-0.155,
1628,-0.105,-0.145,
1629,-0.08,-0.135,
1630,-0.085,-0.145,
1631,-0.105,-0.16,
1632,-0.105,-0.16,
1633,-0.1,-0.14,
1634,-0.1,-0.13,
1635,-0.065,-0.12,
1636,-0.06,-0.12,
1637,-0.075,-0.15,
1638,-0.08,-0.13,
1639,-0.07,-0.115,
1640,-0.06,-0.105,
1641,-0.035,-0.105,
1642,-0.04,-0.11,
1643,-0.045,-0.11,
1644,-0.06,-0.085,
1645,-0.035,-0.08,
1646,-0.02,-0.045,
1647,-0.005,-0.045,
1648,-0.01,-0.045,
1649,0.0,-0.05,
1650,0.0,-0.025,
1651,-0.005,0.0,
1652,0.025,0.035,
1653,0.035,0.045,
1654,0.04,0.045,
1655,0.035,0.05,
1656,0.025,0.065,
1657,0.025,0.095,
1658,0.04,0.13,
1659,0.055,0.14,
1660,0.06,0.145,
1661,0.04,0.14,
1662,0.05,0.165,
1663,0.045,0.185,
1664,0.06,0.205,
1665,0.06,0.21,
1666,0.05,0.21,
1667,0.03,0.18,
1668,0.01,0.19,
1669,0.005,0.195,
1670,0.015,0.195,
1671,0.005,0.19,
1672,0.0,0.18,
1673,-0.035,0.15,
1674,-0.05,0.14,
1675,-0.06,0.135,
1676,-0.05,0.135,
1677,-0.05,0.125,
1678,-0.07,0.11,
1679,-0.09,0.085,
1680,-0.1,0.07,
1681,-0.125,0.08,
1682,-0.1,0.07,
1683,-0.105,0.07,
1684,-0.12,0.04,
1685,-0.14,0.03,
1686,-0.15,0.03,
1687,-0.16,0.02,
1688,-0.135,0.04,
1689,-0.14,0.035,
1690,-0.15,0.01,
1691,-0.16,0.015,
1692,-0.17,0.0,
1693,-0.175,0.01,
1694,-0.18,0.03,
1695,-0.15,0.025,
1696,-0.155,0.01,
1697,-0.165,-0.005,
1698,-0.185,0.0,
1699,-0.18,0.01,
1700,-0.17,0.015,
1701,-0.18,0.015,
1702,-0.165,0.0,
1703,-0.185,-0.015,
1704,-0.195,-0.005,
1705,-0.19,0.01,
1706,-0.185,0.025,
1707,-0.16,0.015,
1708,-0.175,0.005,
1709,-0.185,-0.015,
1710,-0.205,-0.015,
1711,-0.185,0.0,
1712,-0.165,-0.005,
1713,-0.17,-0.005,
1714,-0.175,-0.01,
1715,-0.18,-0.025,
1716,-0.195,-0.025,
1717,-0.18,-0.025,
1718,-0.18,-0.02,
1719,-0.17,-0.015,
1720,-0.185,-0.03,
1721,-0.195,-0.03,
1722,-0.195,-0.035,
1723,-0.185,-0.035,
1724,-0.175,-0.01,
1725,-0.175,-0.02,
1726,-0.175,-0.035,
1727,-0.195,-0.04,
1728,-0.215,-0.04,
1729,-0.195,-0.035,
1730,-0.175,-0.025,
1731,-0.17,-0.03,
1732,-0.185,-0.035,
1733,-0.195,-0.04,
1734,-0.2,-0.04,
1735,-0.195,-0.03,
1736,-0.17,-0.02,
1737,-0.17,-0.03,
1738,-0.17,-0.035,
1739,-0.18,-0.04,
1740,-0.19,-0.045,
1741,-0.185,-0.02,
1742,-0.175,-0.015,
1743,-0.16,-0.025,
1744,-0.17,-0.03,
1745,-0.165,-0.04,
1746,-0.185,-0.035,
1747,-0.19,-0.025,
1748,-0.165,-0.005,
1749,-0.16,-0.005,
1750,-0.165,-0.015,
1751,-0.175,-0.03,
1752,-0.19,-0.025,
1753,-0.185,-0.02,
1754,-0.18,0.0,
1755,-0.16,0.01,
1756,-0.165,-0.005,
1757,-0.175,-0.02,
1758,-0.19,-0.015,
1759,-0.18,-0.01,
1760,-0.16,0.01,
1761,-0.15,0.005,
1762,-0.16,-0.005,
1763,-0.175,-0.02,
1764,-0.19,-0.02,
1765,-0.19,-0.005,
1766,-0.185,0.01,
1767,-0.17,0.01,
1768,-0.17,0.01,
1769,-0.195,-0.01,
1770,-0.2,-0.015,
1771,-0.195,-0.01,
1772,-0.2,0.0,
1773,-0.18,0.0,
1774,-0.185,0.005,
1775,-0.195,-0.015,
1776,-0.215,-0.02,
1777,-0.2,-0.01,
1778,-0.2,-0.005,
1779,-0.185,-0.005,
1780,-0.205,-0.005,
1781,-0.195,-0.01,
1782,-0.22,-0.025,
1783,-0.23,-0.015,
1784,-0.21,0.0,
1785,-0.2,-0.005,
1786,-0.205,-0.01,
1787,-0.21,-0.025,
1788,-0.22,-0.01,
1789,-0.21,-0.02,
1790,-0.195,0.005,
1791,-0.185,-0.01,
1792,-0.205,-0.01,
1793,-0.215,-0.025,
1794,-0.225,-0.03,
1795,-0.22,-0.02,
1796,-0.195,-0.01,
1797,-0.2,-0.01,
1798,-0.2,-0.015,
1799,-0.23,-0.025,
1800,-0.23,-0.045,
1801,-0.225,-0.01,
1802,-0.225,-0.015,
1803,-0.225,-0.02,
1804,-0.205,-0.02,
1805,-0.22,-0.03,
1806,-0.245,-0.04,
1807,-0.23,-0.005,
1808,-0.23,0.0,
1809,-0.22,0.0,
1810,-0.21,-0.01,
1811,-0.22,-0.035,
1812,-0.235,-0.025,
1813,-0.225,-0.02,
1814,-0.22,0.005,
1815,-0.205,-0.005,
1816,-0.205,-0.005,
1817,-0.22,-0.02,
1818,-0.225,-0.03,
1819,-0.24,-0.005,
1820,-0.21,0.0,
1821,-0.205,0.0,
1822,-0.215,-0.005,
1823,-0.215,-0.03,
1824,-0.225,-0.025,
1825,-0.22,-0.01,
1826,-0.21,0.0,
1827,-0.215,0.005,
1828,-0.205,-0.015,
1829,-0.23,-0.02,
1830,-0.235,-0.03,
1831,-0.235,-0.01,
1832,-0.22,0.005,
1833,-0.21,0.0,
1834,-0.215,0.005,
1835,-0.215,-0.02,
1836,-0.23,-0.02,
1837,-0.235,-0.015,
1838,-0.225,0.005,
1839,-0.21,0.0,
1840,-0.21,-0.005,
1841,-0.22,-0.02,
1842,-0.235,-0.03,
1843,-0.235,-0.005,
1844,-0.235,0.01,
1845,-0.215,-0.01,
1846,-0.215,-0.02,
1847,-0.24,-0.015,
1848,-0.245,-0.02,
1849,-0.24,0.0,
1850,-0.225,0.005,
1851,-0.21,0.005,
1852,-0.205,-0.01,
1853,-0.23,-0.025,
1854,-0.23,-0.015,
1855,-0.235,-0.02,
1856,-0.205,0.005,
1857,-0.2,0.005,
1858,-0.22,-0.005,
1859,-0.22,-0.02,
1860,-0.24,-0.02,
1861,-0.225,0.0,
1862,-0.2,0.0,
1863,-0.21,0.0,
1864,-0.205,-0.005,
1865,-0.22,-0.03,
1866,-0.235,-0.02,
1867,-0.225,-0.005,
1868,-0.23,-0.005,
1869,-0.22,-0.01,
1870,-0.205,-0.025,
1871,-0.22,-0.03,
1872,-0.22,-0.025,
1873,-0.2,-0.005,
1874,-0.185,0.015,
1875,-0.17,0.015,
1876,-0.17,0.01,
1877,-0.175,0.01,
1878,-0.175,0.01,
1879,-0.17,0.02,
1880,-0.15,0.04,
1881,-0.13,0.05,
1882,-0.145,0.03,
1883,-0.16,0.03,
1884,-0.16,0.04,
1885,-0.155,0.04,
1886,-0.145,0.06,
1887,-0.13,0.06,
1888,-0.135,0.045,
1889,-0.15,0.035,
1890,-0.16,0.03,
1891,-0.165,0.05,
1892,-0.15,0.055,
1893,-0.15,0.045,
1894,-0.17,0.02,
1895,-0.185,-0.005,
1896,-0.21,0.0,
1897,-0.205,0.015,
1898,-0.19,0.015,
1899,-0.175,0.025,
1900,-0.18,0.025,
1901,-0.205,0.01,
1902,-0.21,0.02,
1903,-0.21,0.03,
1904,-0.19,0.065,
1905,-0.17,0.045,
1906,-0.165,0.04,
1907,-0.18,0.025,
1908,-0.185,0.035,
1909,-0.18,0.02,
1910,-0.165,0.015,
1911,-0.17,0.005,
1912,-0.2,-0.015,
1913,-0.23,-0.015,
1914,-0.235,-0.015,
1915,-0.23,-0.005,
1916,-0.215,0.015,
1917,-0.205,0.02,
1918,-0.215,0.01,
1919,-0.23,-0.01,
1920,-0.255,-0.015,
1921,-0.255,-0.01,
1922,-0.245,0.005,
1923,-0.21,0.01,
1924,-0.21,0.0,
1925,-0.235,-0.015,
1926,-0.245,-0.02,
1927,-0.24,-0.02,
1928,-0.24,-0.005,
1929,-0.21,0.0,
1930,-0.22,-0.01,
1931,-0.24,-0.025,
1932,-0.235,-0.02,
1933,-0.235,-0.015,
1934,-0.21,-0.01,
1935,-0.21,0.0,
1936,-0.215,-0.005,
1937,-0.23,-0.03,
1938,-0.235,-0.02,
1939,-0.24,0.0,
1940,-0.225,0.01,
1941,-0.215,0.005,
1942,-0.22,0.005,
1943,-0.22,0.0,
1944,-0.23,-0.005,
1945,-0.23,0.005,
1946,-0.205,0.035,
1947,-0.2,0.05,
1948,-0.195,0.065,
1949,-0.195,0.08,
1950,-0.2,0.11,
1951,-0.185,0.165,
1952,-0.145,0.235,
1953,-0.105,0.29,
1954,-0.08,0.315,
1955,-0.09,0.375,
1956,-0.13,0.495,
1957,-0.185,0.65,
1958,-0.225,0.815,
1959,-0.235,0.97,
1960,-0.275,1.11,
1961,-0.34,1.245,
1962,-0.415,1.38,
1963,-0.455,1.54,
1964,-0.45,1.755,
1965,-0.385,1.955,N
1966,-0.295,2.065,
1967,-0.18,2.06,
1968,-0.085,1.895,
1969,0.025,1.55,
1970,0.075,1.1,
1971,0.01,0.635,
1972,-0.19,0.275,
1973,-0.425,0.07,
1974,-0.595,-0.03,
1975,-0.645,-0.05,
1976,-0.615,-0.035,
1977,-0.56,-0.025,
1978,-0.5,-0.035,
1979,-0.425,-0.04,
1980,-0.33,-0.035,
1981,-0.24,-0.035,
1982,-0.205,-0.035,
1983,-0.19,-0.04,
1984,-0.18,-0.075,
1985,-0.185,-0.085,
1986,-0.2,-0.1,
1987,-0.195,-0.105,
1988,-0.17,-0.095,
1989,-0.17,-0.11,
1990,-0.145,-0.115,
1991,-0.165,-0.125,
1992,-0.16,-0.12,
1993,-0.155,-0.11,
1994,-0.135,-0.105,
1995,-0.115,-0.115,
1996,-0.12,-0.12,
1997,-0.13,-0.125,
1998,-0.15,-0.135,
1999,-0.14,-0.11,
2000,-0.13,-0.1,
2001,-0.115,-0.105,
2002,-0.105,-0.115,
2003,-0.115,-0.135,
2004,-0.13,-0.13,
2005,-0.125,-0.125,
2006,-0.105,-0.11,
2007,-0.095,-0.115,
2008,-0.1,-0.135,
2009,-0.12,-0.145,
2010,-0.12,-0.14,
2011,-0.125,-0.12,
2012,-0.1,-0.11,
2013,-0.095,-0.125,
2014,-0.1,-0.145,
2015,-0.1,-0.15,
2016,-0.12,-0.15,
2017,-0.1,-0.13,
2018,-0.1,-0.13,
2019,-0.08,-0.115,
2020,-0.09,-0.145,
2021,-0.115,-0.15,
2022,-0.12,-0.135,
2023,-0.095,-0.135,
2024,-0.085,-0.12,
2025,-0.095,-0.13,
2026,-0.09,-0.135,
2027,-0.105,-0.14,
2028,-0.1,-0.145,
2029,-0.095,-0.13,
2030,-0.075,-0.125,
2031,-0.075,-0.125,
2032,-0.07,-0.13,
2033,-0.095,-0.155,
2034,-0.095,-0.145,
2035,-0.075,-0.12,
2036,-0.065,-0.12,
2037,-0.055,-0.12,
2038,-0.06,-0.12,
2039,-0.08,-0.14,
2040,-0.095,-0.135,
2041,-0.075,-0.12,
2042,-0.05,-0.1,
2043,-0.04,-0.115,
2044,-0.03,-0.115,
2045,-0.035,-0.12,
2046,-0.06,-0.115,
2047,-0.045,-0.105,
2048,-0.045,-0.09,
2049,-0.025,-0.095,
2050,-0.01,-0.095,
2051,-0.02,-0.1,
2052,-0.03,-0.105,
2053,-0.02,-0.085,
2054,-0.005,-0.07,
2055,0.025,-0.075,
2056,-0.005,-0.07,
2057,0.005,-0.07,
2058,0.01,-0.06,
2059,0.01,-0.04,
2060,0.035,-0.005,
2061,0.04,0.005,
2062,0.045,0.0,
2063,0.035,0.0,
2064,0.045,0.02,
2065,0.06,0.045,
2066,0.075,0.08,
2067,0.09,0.075,
2068,0.09,0.095,
2069,0.08,0.095,
2070,0.075,0.125,
2071,0.08,0.16,
2072,0.1,0.17,
2073,0.115,0.185,
2074,0.105,0.195,
2075,0.1,0.21,
2076,0.09,0.215,
2077,0.085,0.235,
2078,0.1,0.265,
2079,0.1,0.255,
2080,0.095,0.25,
2081,0.07,0.235,
2082,0.05,0.235,
2083,0.055,0.235,
2084,0.06,0.24,
2085,0.065,0.23,
2086,0.035,0.21,
2087,0.02,0.18,
2088,-0.005,0.17,
2089,-0.01,0.165,
2090,-0.01,0.18,
2091,-0.025,0.155,
2092,-0.035,0.13,
2093,-0.06,0.105,
2094,-0.08,0.095,
2095,-0.09,0.1,
2096,-0.085,0.095,
2097,-0.085,0.085,
2098,-0.09,0.07,
2099,-0.115,0.055,
2100,-0.13,0.06,
2101,-0.12,0.065,
2102,-0.115,0.075,
2103,-0.105,0.06,
2104,-0.12,0.05,
2105,-0.135,0.035,
2106,-0.135,0.05,
2107,-0.14,0.045,
2108,-0.14,0.065,
2109,-0.13,0.055,
2110,-0.12,0.055,
2111,-0.15,0.045,
2112,-0.155,0.03,
2113,-0.165,0.05,
2114,-0.15,0.05,
2115,-0.135,0.05,
2116,-0.15,0.05,
2117,-0.165,0.025,
2118,-0.165,0.02,
2119,-0.175,0.035,
2120,-0.16,0.035,
2121,-0.155,0.035,
2122,-0.14,0.025,
2123,-0.17,0.005,
2124,-0.185,0.015,
2125,-0.175,0.03,
2126,-0.155,0.04,
2127,-0.145,0.03,
2128,-0.155,0.015,
2129,-0.17,-0.005,
2130,-0.175,0.005,
2131,-0.165,0.01,
2132,-0.16,0.035,
2133,-0.14,0.03,
2134,-0.16,0.015,
2135,-0.165,-0.005,
2136,-0.175,0.005,
2137,-0.18,0.01,
2138,-0.15,0.02,
2139,-0.145,0.025,
